Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/27/2015,8.3,Hilton Garden Inn Milan North, Hungary , Restaurant staff not very professional Needed shoe polishing facility was not available ,14, New furnishing modern style nice selection of food for breakfast Subway very close Free parking ,17,8.8,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 3 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/27/2015,8.3,Hilton Garden Inn Milan North, Ireland , Located on a remote back street Shower was open type with no screen or curtain Bathroom floor almost completely wet after shower ,24, Excellent Room Great facilities Big Hotel with nice foyer area and first floor lounge Very Clean Hotel Quite Modern Very close to the Metro station ,27,8.8,"[' Business trip ', ' Couple ', ' King Room Mobility Accessible ', ' Stayed 3 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/23/2015,8.3,Hilton Garden Inn Milan North, Greece , The elevators is something that would keep me away from the hotel Furthermore when I make the reservation I choose a smoking room but the hotel was 100 non smoking and only when I arrived there found out that If I knew that there is a smoking room probably I wouldn t choose it ,56, I did like the room It was new and clean with all the facilities that someone maybe need I am really satisfied Keep going like this ,28,8.3,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/18/2015,8.3,Hilton Garden Inn Milan North, Ireland , No internet totally unacceptable for a hotel with this brand No supervisor of the breakfast room long queues for a coffee machine,23, Barman on duty whilst I was there excellent professional your best asset ,14,5.8,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/18/2015,8.3,Hilton Garden Inn Milan North, Belgium , the WI FI did not work during the 2 days I stayed the floor of the room hasn t been cleaned and the staff wasn t very polite ,30, the breakfast was very good,6,5.4,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,8/3/2017,8.3,Hilton Garden Inn Milan North, United States of America , The Wi Fi did not work in the room so had to go out to the first floor lounge area at night which was inconvenient ,27, Good breakfast Comfortable room ,6,6.7,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 3 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,6/25/2017,8.3,Hilton Garden Inn Milan North, Switzerland , Area not happening,4, Clean new ,4,8.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,5/18/2017,8.3,Hilton Garden Inn Milan North, New Zealand , The room was fairly small for 2 travellers the bathroom was almost bigger than the room and the towels were so small ,24, the waffles were great ,6,7.5,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,4/27/2017,8.3,Hilton Garden Inn Milan North, Slovakia , Parking down inside it s charge,7, Kind staff They fix very comfortable bed,8,8.8,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,3/10/2017,8.3,Hilton Garden Inn Milan North, Ukraine , Complicated access to wifi Small gym better not call it even gym ,14, Rooms personnel service ,5,8.3,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 4 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,12/19/2016,8.3,Hilton Garden Inn Milan North, Germany , not much satisfied with Breakfast ,7, easy reach to Central of the Milano M1 ,10,9.6,"[' Business trip ', ' Family with young children ', ' King Room ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/31/2016,8.3,Hilton Garden Inn Milan North, Romania , no minibar and clothes cleaning service fewer choices in the wine list at the bar,16, confort quiet area,4,8.8,"[' Business trip ', ' Group ', ' King Room ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/28/2016,8.3,Hilton Garden Inn Milan North, Oman , some complimentry water in the room would be great,10, The people were nice,5,9.6,"[' Business trip ', ' Solo traveler ', ' Twin Room Disability Access ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/28/2016,8.3,Hilton Garden Inn Milan North, Australia , The location was out of the centre but you would know that if you book ,17, Nice clean and good price ,7,8.3,"[' Business trip ', ' Family with young children ', ' Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/23/2016,8.3,Hilton Garden Inn Milan North, Italy , Restaurant could be improved,5, Fitness center Bedroom Breakfast quality of products,8,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/16/2016,8.3,Hilton Garden Inn Milan North, Czech Republic , there was no creamer for coffee in room,9, Everything as good as you expect from Hilton perfect very close to metro easy parking,16,9.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,6/30/2016,8.3,Hilton Garden Inn Milan North, Italy , Restaurant should be improved,5, Room Fitness Clealiness,4,9.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,4/14/2016,8.3,Hilton Garden Inn Milan North, Greece , difficult to say about the area but finally i thik is safe,13, cleanliness one minute walking distance from metro good value for money,12,8.8,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,4/5/2016,8.3,Hilton Garden Inn Milan North, Germany , keinerlei Beanstandung ,4, god value for low pricee ,7,8.3,"[' Business trip ', ' Solo traveler ', ' King Room Mobility Accessible ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,4/3/2016,8.3,Hilton Garden Inn Milan North, Austria , Breakfast had limited selection bland taste and bad coffee,10, Very friendly staff Free WiFi,6,7.9,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 4 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,3/17/2016,8.3,Hilton Garden Inn Milan North, United Kingdom , Limited breakfast no iron allowed in the room no soap available ,13, Helpful staff new building facilities,6,7.5,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,3/3/2016,8.3,Hilton Garden Inn Milan North, Italy , Parking not always available,5, Modern and Big room Fitness center Breakfast,8,8.3,"[' Business trip ', ' Solo traveler ', ' King Room Mobility Accessible ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,11/9/2015,8.3,Hilton Garden Inn Milan North, Sri Lanka , Very slow lift need to change the lift immediately doesn t match the hilton image,16, New property with modern facilities,6,6.7,"[' Business trip ', ' Solo traveler ', ' King Room Mobility Accessible ', ' Stayed 3 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/11/2015,8.3,Hilton Garden Inn Milan North, Greece , To expensive for that hotel they dont have room service they dont change the linen ,17, They dont change the linen,6,2.9,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/11/2015,8.3,Hilton Garden Inn Milan North, Netherlands , Small rooms Slow lift One lift out of order all the time,13, Close to metro Nice bathroom,6,5.8,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,10/4/2015,8.3,Hilton Garden Inn Milan North, United States of America , My bathroom in this new hotel proved to be unusable when the fauset control broke,16, good looking rooms near the metro,7,6.7,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,9/28/2015,8.3,Hilton Garden Inn Milan North, Latvia , hotel closed but you find out about it when You arrive in hotel possible hotels management are busy ,20, The question was resolved at the hotel,8,2.5,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,8/16/2015,8.3,Hilton Garden Inn Milan North, Iraq , no slipper no tooth brush paste,7, high speed net excellent room ,7,9.2,"[' Business trip ', ' Solo traveler ', ' Twin Room Disability Access ', ' Stayed 1 night ']"
Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,20,5/8/2017,8.1,DoubleTree By Hilton Milan, Thailand , The rate upon check out was 20 Euro more than the confirmation I got from Booking com This is probably the error of the system as the hotel received confirmation email from booking com with the wrong rate I m on the process of claiming 20 euros per room 3 rooms back for my reservation ,57, The staffs of the hotel are very friendly and helpful ,12,8.8,"[' Business trip ', ' Family with young children ', ' 2 rooms ', ' Stayed 1 night ']"
Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,20,4/28/2017,8.1,DoubleTree By Hilton Milan, United Arab Emirates , Room carpet not in good condition doesn t feel quite safe to walk on bear footed Mini bar contained one small bottle of water and that s it Not quite Hilton experience ,34, Staff was very helpful even with taking care of package I left for a shipper to collect after I left The breakfast was great with lot of choice If you are there for Salone di Mobile it is well positioned between fair and Brera ,46,7.9,"[' Business trip ', ' Couple ', ' 1 King Bed Guest Room ', ' Stayed 6 nights ']"
Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,20,4/8/2017,8.1,DoubleTree By Hilton Milan, Oman , They should start shuttle service to fiera Milano direct Even with some nominal charges to guests After the show was tiering to go catch metro or train and again walk or wait for shuttle ,36, Breakfast shuttle service to certosa station wifi ,9,7.5,"[' Business trip ', ' Solo traveler ', ' 1 King Bed Guest Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,20,3/9/2017,8.1,DoubleTree By Hilton Milan, South Korea , Not many choices for the restaurant around the hotel ,11, One of the best hotels ever stayed biggest bang for the buck Need to book at least 3 months in advance ,23,10.0,"[' Business trip ', ' Couple ', ' 2 Twin Beds Guest Room ', ' Stayed 5 nights ']"
Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,20,3/5/2017,8.1,DoubleTree By Hilton Milan, India , Pathetic monotonous below standard breakfast Food quality below average During my entire stay every day staff will tell me bread is finished and you end up eating one type of lousy bread rolls This situation was at around 9am during peak hours Everything is messy and chaotic during breakfast hours Staff is absolutely unfriendly and careless Fruits butter Tea bags hot water will take long time to be replaced No one is bothered to replace until someone draws the attention One coffee machine create long cues Staff is reluctant to serve you on table Location is also industrial area and depressing Not for businessman It s not a very efficient place and not a encouraging environment ,118, Front desk staff members are modestly friendly Room service is reasonably efficient Dinner was pleasant but very limited choice ,21,6.3,"[' Business trip ', ' Solo traveler ', ' 1 King Bed Guest Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,20,11/20/2016,8.1,DoubleTree By Hilton Milan, Hungary , Very poor breakfast and lunch both quality and sortiment Bad noise isolation you could hear neighbour bathroom door close etc Hairdryer was working for 1 minutes than overheated and needed to rest No minibar you have to go down for a drink in the room only water But shared minibar with same sortiment as normaly in the room Far from city center Airport transfer tried to charge 10 more than advertised at the reception because paying with creditcard Gym is small and no good air One of the trademils was not functioning other had no Ipad holder I had a rather poor experience with this hotel ,108, Room size is ok Bed was ok ,9,5.0,"[' Business trip ', ' Solo traveler ', ' 1 King Bed Guest Room ', ' Stayed 1 night ']"
