Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/5/2015,7.1,Hyatt Regency Paris Etoile, Japan , Long que which i never seen for check out just before 12 00 check out dead line,18, location close to Porte Mailliot,6,9.6,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/28/2015,7.1,Hyatt Regency Paris Etoile, Armenia , rooms extremely obsolete and unpleasant,6, near to conference area if you visit for it,10,4.6,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/10/2015,7.1,Hyatt Regency Paris Etoile, Philippines , room to small and no free drinking water,9, Wifi and location,4,6.3,"[' Business trip ', ' Group ', ' Eiffel Tower View Twin Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/8/2015,7.1,Hyatt Regency Paris Etoile, Ireland , the bathroom problems cold water blocked toilet ,9, the location the view ,6,7.1,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/6/2015,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , Elevators waiting time is long and not stable during operation ,12, Location cleanliness and value for money ,8,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Eiffel Tower King Room ', ' Stayed 7 nights ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,7/12/2017,8.7,Relais Saint Jacques, Italy , We understand that space is very expensive in Paris but the room I was given did not a square inch to store the luggage not even the minuscule briefcase I had not to mention the six pillows that engulf the bed in the daytime ,46, Very good and sightly pricey breakfast Very convenient location Well connected with the airports and wishing walking distance from the University ,23,6.3,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 2 nights ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,5/19/2017,8.7,Relais Saint Jacques, , Pricey hotel if not for the booking com rate real iron at the room would be great,18, Nice hotel in a good area selection at breakfast is good wifi worked well close to the metro or the pantheon If you want to go into the latin quarter as well not far,35,8.3,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 1 night ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,3/20/2017,8.7,Relais Saint Jacques, United States of America , Check in area needs some sprucing up Wifi was weak Area around a bit run down ,18, Staff very nice Express breakfast was fast and enough Location on side street quiet and pleasant Room good layout with small sitting area ,25,7.9,"[' Business trip ', ' Couple ', ' Classic Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,2/7/2017,8.7,Relais Saint Jacques, Lebanon , All was good Nothing to complain about ,9, The very helpful and charming staff the cozy rooms and reception area and the fact that the hotel is near Luxembourg and RER transport ,26,7.5,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 7 nights ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,12/16/2016,8.7,Relais Saint Jacques, United Kingdom , The limited room service for dinner Although there is a good choice of cooked meals on the menu they were unavailable when asked ,25, The very comfortable beds and the jacuzzi bath tub,10,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,10/25/2016,8.7,Relais Saint Jacques, Brazil , The bathrooom doesn t have a shower only a small one at the bathtube I am not used to take my shower seated and this was very uncomfortable I understand this is common in France but a hotel receives guests from all over the word and should follow international patterns ,52, Spacious and comfortable room Very quiet and silent Close to metro station ,14,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 7 nights ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,10/19/2015,8.7,Relais Saint Jacques, United States of America , While the reception staff were very friendly they were not well acquainted with area restaurants ,17, Very quiet with windows closed Plethora of minimarts pastry shops and eateries nearby Easy walk to RER entrance The lobby honor bar was a first ,27,8.8,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 6 nights ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,10/11/2015,8.7,Relais Saint Jacques, Netherlands , The jacuzzi bath in my bathroom was broken The tables at breakfast were tiny and they expected two people to sit at them The wi fi was APPALLING NOT a business equipped hotel ,35, The toiletries were nice L Occitane and the two people I encountered at reception during my stay were pleasant Lovely location ,23,4.6,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,1/4/2017,8.7,Relais Saint Jacques, United Kingdom , Better dining room service facilitird,6, Beds extremely comfy and baths with jacuzzi ,9,8.8,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,12/13/2016,8.7,Relais Saint Jacques, Saudi Arabia , The furniture ,4, The location ,4,7.1,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,12/19/2015,8.7,Relais Saint Jacques, Poland , Nothing really serious ,5, Nice and helpful staff Rooms are clean and well equipped wi fi ok bathroom with good cosmetics ,19,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 4 nights ']"
3 Rue Abb De L Ep e 5th arr 75005 Paris France,61,12/12/2015,8.7,Relais Saint Jacques, United Kingdom , Some furniture was a little shabby ,8, Wonderful staff great location comfortable bed ample supplies of towels quality amenities ,14,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Rue Cambon 1st arr 75001 Paris France,48,4/29/2017,8.3,Hotel Cambon, Netherlands , No breakfast available Internet just too slow Impossible to download file from email Lobby to small room too small Clearly not a 4 stars,25, It was clean,4,4.2,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
3 Rue Cambon 1st arr 75001 Paris France,48,4/12/2017,8.3,Hotel Cambon, United Kingdom , Noisy room Worst Wifi ever ,7, Confortable bed ,4,5.4,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 3 nights ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,7/1/2017,8.4,Mercure Paris Montmartre Sacr Coeur, United Kingdom , I have never encountered such bad staff I booked a total of seven rooms and our flight was delayed so they called my colleague at 2am to see if we were still taking the rooms Also one of the group paid a cash deposit and we were unable to change this to a credit card deposit during the stay for no reason at all Literally the worst service ever ,71, Th bed was relatively comfy and had a good location,11,4.2,"[' Business trip ', ' Group ', ' Superior Room with 2 Single Beds ', ' Stayed 2 nights ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,4/19/2017,8.4,Mercure Paris Montmartre Sacr Coeur, France , No light at desk under the TV Was a bit dark to work there on my PC I moved the coffee machine over to the table at the TV and worked on my PC where the coffee machine was located This desk has a light ,47, Near metro Friendly staff Proper coffee machine in room ,11,9.6,"[' Business trip ', ' Group ', ' Privilege Room with 1 Kingsize Bed ', ' Stayed 4 nights ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,3/6/2017,8.4,Mercure Paris Montmartre Sacr Coeur, South Africa , Add conditioner to the bathrooms I am use to have hair products in the bathrooms Only having shampoo through me off guard and I had to go and buy my own If I knew I would have brought my own Rand vs the Euro Not so great and I have never bought such expensive conditioner in my life ,60, Breakfast was great nice comfortable beds friendly staff ,10,10.0,"[' Business trip ', ' Couple ', ' Superior Room with 2 Single Beds ', ' Stayed 3 nights ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,11/30/2016,8.4,Mercure Paris Montmartre Sacr Coeur, United Kingdom , Some broken bits that would have been easy to fix e g broken toilet roll holder and panel of the bath hanging off a little bit big greasy handprint on the wall Which was a shame because it would be so easy to fix but it did ruin the impression a little ,54, Friendly staff really nice and clean hotel in an amazing location right around the corner from the moulin rouge and subway stations place de clichy Really clean relaxing hotel to come back to after a day of walking around paris the bed was really comfortable ,47,9.6,"[' Business trip ', ' Couple ', ' Superior Room with 1 kingsize bed ', ' Stayed 2 nights ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,11/21/2016,8.4,Mercure Paris Montmartre Sacr Coeur, Romania , Breakfast was the same every day at least some changes could be made now and then No vegetables for breakfast But there were fresh juice and fruits still ,30, We were offered a nice room with a view to the Eiffel Tower which was a gift a privileged room It was clean enough but less than expected from a 4 star hotel The bed was comfortable and the staff polite ,43,7.5,"[' Business trip ', ' Couple ', ' Superior Room with 1 kingsize bed ', ' Stayed 4 nights ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,9/16/2016,8.4,Mercure Paris Montmartre Sacr Coeur, United States of America , The staff was horrible Unprofessional Unsympathetic Unkind Unpolished Unaware We myself and my group of 5 clients booked our rooms on booking com when the rate was better than the rates for existing reservations made directly through the hotel I booked with booking com and canceled the other At arrival the staff said there were no reservations and refused to look for the booking com reservations They would not allow my travel clients to check in after several hours of flight from the U S and were very rude to them The staff even gave my clients an e mail my office sent them which should have been internal information that should not have been forwarded to any client This email clearly outlined the reservation that were canceled It had the reservation numbers as well The staff didn t bother to look for the valid reservations and showed no care about the plight my clients faced especially since I was delayed All they had to do was take a few extra minutes to look in their system My flight was delayed but I had a layover in Istanbul I called and spoke with the front desk staff Gave them the confirmation numbers given by booking com but the staff refused to listen I had to speak with several people incur high phone charges and even raise my voice to force someone to listen to me My client placed me on the phone with receptionist She again reiterated the reservations were canceled I advised her of the valid confirmation number She ignored me repeatedly simply repeating the reservations were canceled I had to literally raise my voice to force her to look up the confirmation number She then said oh I found it But this was after she continued to be rude and unprofessional forcing me in desperation to raise my voice with her It was very frustrating and my clients were very effected by the lack of professionalism and empathy they were shown Each day was an issue ,340, The facility is very nice The rooms were great and the proximity to the metro was great as well ,21,8.8,"[' Business trip ', ' Group ', ' Superior Room with 2 Single Beds ', ' Stayed 3 nights ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,6/21/2016,8.4,Mercure Paris Montmartre Sacr Coeur, Morocco , In both rooms small things were broken House keeping entered the room without knocking first ,17, First I had a room facing the very loud Main Street When I complained I was given an upgrade to a room facing the back ,27,7.5,"[' Business trip ', ' Solo traveler ', ' Superior Room with 1 kingsize bed ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,4/10/2016,8.4,Mercure Paris Montmartre Sacr Coeur, Saudi Arabia , Gold ring was missed after they clean the room also they need to charge me 100 euro for cleaning the room ,23, Nothing staff was very rood and not helpfull,9,2.5,"[' Business trip ', ' Family with young children ', ' Privilege Room with 1 Kingsize Bed ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
3 Rue Caulaincourt 18th arr 75018 Paris France,159,11/11/2015,8.4,Mercure Paris Montmartre Sacr Coeur, United States of America , Staff was confused about breakfast being included in the room rate which led to some hassle ,18, Clean comfortable and a great breakfast Location was good for my needs but not in the heart of everything That makes it a better price than other comparable properties in fancier neighborhoods ,34,8.3,"[' Business trip ', ' Solo traveler ', ' Superior Room with 1 kingsize bed ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
